Running on host bp1-compute202.data.bp.acrc.priv
Started on Mon Mar 11 12:44:42 GMT 2024
Directory is /user/home/pq20206/bose_hubbard
Slurm job ID is 8089375
This jobs runs on the following machines:
bp1-compute202


After sweep 127: maxlinkdim=32 maxerr=1.25E-03 current_time=0.0 + 6.35im time=35.582
After sweep 128: maxlinkdim=32 maxerr=1.25E-03 current_time=0.0 + 6.4im time=37.286
After sweep 129: maxlinkdim=32 maxerr=1.24E-03 current_time=0.0 + 6.45im time=36.833
After sweep 130: maxlinkdim=32 maxerr=1.24E-03 current_time=0.0 + 6.5im time=31.764
After sweep 131: maxlinkdim=32 maxerr=1.24E-03 current_time=0.0 + 6.55im time=24.846
After sweep 132: maxlinkdim=32 maxerr=1.24E-03 current_time=0.0 + 6.6im time=24.402
After sweep 133: maxlinkdim=32 maxerr=1.23E-03 current_time=0.0 + 6.65im time=32.286
After sweep 134: maxlinkdim=32 maxerr=1.23E-03 current_time=0.0 + 6.7im time=29.235
After sweep 135: maxlinkdim=32 maxerr=1.22E-03 current_time=0.0 + 6.75im time=20.908
After sweep 136: maxlinkdim=32 maxerr=1.22E-03 current_time=0.0 + 6.8im time=21.88
After sweep 137: maxlinkdim=32 maxerr=1.22E-03 current_time=0.0 + 6.85im time=21.008
After sweep 138: maxlinkdim=32 maxerr=1.23E-03 current_time=0.0 + 6.9im time=22.297
After sweep 139: maxlinkdim=32 maxerr=1.23E-03 current_time=0.0 + 6.95im time=23.329
After sweep 140: maxlinkdim=32 maxerr=1.23E-03 current_time=0.0 + 7.0im time=42.416
After sweep 141: maxlinkdim=32 maxerr=1.23E-03 current_time=0.0 + 7.05im time=40.415
After sweep 142: maxlinkdim=32 maxerr=1.22E-03 current_time=0.0 + 7.1im time=39.955
After sweep 143: maxlinkdim=32 maxerr=1.22E-03 current_time=0.0 + 7.15im time=27.981
After sweep 144: maxlinkdim=32 maxerr=1.22E-03 current_time=0.0 + 7.2im time=28.072
After sweep 145: maxlinkdim=32 maxerr=1.22E-03 current_time=0.0 + 7.25im time=30.263
After sweep 146: maxlinkdim=32 maxerr=1.21E-03 current_time=0.0 + 7.3im time=26.744
After sweep 147: maxlinkdim=32 maxerr=1.21E-03 current_time=0.0 + 7.35im time=27.299
After sweep 148: maxlinkdim=32 maxerr=1.21E-03 current_time=0.0 + 7.4im time=36.142
After sweep 149: maxlinkdim=32 maxerr=1.20E-03 current_time=0.0 + 7.45im time=28.889
After sweep 150: maxlinkdim=32 maxerr=1.20E-03 current_time=0.0 + 7.5im time=18.633
After sweep 151: maxlinkdim=32 maxerr=1.20E-03 current_time=0.0 + 7.55im time=23.61
After sweep 152: maxlinkdim=32 maxerr=1.20E-03 current_time=0.0 + 7.6im time=21.059
After sweep 153: maxlinkdim=32 maxerr=1.20E-03 current_time=0.0 + 7.65im time=22.693
After sweep 154: maxlinkdim=32 maxerr=1.20E-03 current_time=0.0 + 7.7im time=24.676
After sweep 155: maxlinkdim=32 maxerr=1.20E-03 current_time=0.0 + 7.75im time=32.323
After sweep 156: maxlinkdim=32 maxerr=1.20E-03 current_time=0.0 + 7.8im time=29.746
After sweep 157: maxlinkdim=32 maxerr=1.20E-03 current_time=0.0 + 7.85im time=35.881
After sweep 158: maxlinkdim=32 maxerr=1.20E-03 current_time=0.0 + 7.9im time=22.397
After sweep 159: maxlinkdim=32 maxerr=1.20E-03 current_time=0.0 + 7.95im time=19.377
After sweep 160: maxlinkdim=32 maxerr=1.19E-03 current_time=0.0 + 8.0im time=23.677
After sweep 161: maxlinkdim=32 maxerr=1.19E-03 current_time=0.0 + 8.05im time=21.194
After sweep 162: maxlinkdim=32 maxerr=1.18E-03 current_time=0.0 + 8.1im time=21.805
After sweep 163: maxlinkdim=32 maxerr=1.17E-03 current_time=0.0 + 8.15im time=26.867
After sweep 164: maxlinkdim=32 maxerr=1.17E-03 current_time=0.0 + 8.2im time=34.045
After sweep 165: maxlinkdim=32 maxerr=1.18E-03 current_time=0.0 + 8.25im time=33.363
After sweep 166: maxlinkdim=32 maxerr=1.19E-03 current_time=0.0 + 8.3im time=35.434
After sweep 167: maxlinkdim=32 maxerr=1.20E-03 current_time=0.0 + 8.35im time=34.437
After sweep 168: maxlinkdim=32 maxerr=1.20E-03 current_time=0.0 + 8.4im time=34.976
After sweep 169: maxlinkdim=32 maxerr=1.20E-03 current_time=0.0 + 8.45im time=37.074
After sweep 170: maxlinkdim=32 maxerr=1.20E-03 current_time=0.0 + 8.5im time=33.849
After sweep 171: maxlinkdim=32 maxerr=1.20E-03 current_time=0.0 + 8.55im time=22.945
After sweep 172: maxlinkdim=32 maxerr=1.21E-03 current_time=0.0 + 8.6im time=23.28
After sweep 173: maxlinkdim=32 maxerr=1.21E-03 current_time=0.0 + 8.65im time=34.303
After sweep 174: maxlinkdim=32 maxerr=1.22E-03 current_time=0.0 + 8.7im time=24.97
After sweep 175: maxlinkdim=32 maxerr=1.23E-03 current_time=0.0 + 8.75im time=22.804
After sweep 176: maxlinkdim=32 maxerr=1.24E-03 current_time=0.0 + 8.8im time=30.292
After sweep 177: maxlinkdim=32 maxerr=1.25E-03 current_time=0.0 + 8.85im time=36.319
After sweep 178: maxlinkdim=32 maxerr=1.26E-03 current_time=0.0 + 8.9im time=34.691
After sweep 179: maxlinkdim=32 maxerr=1.27E-03 current_time=0.0 + 8.95im time=25.881
After sweep 180: maxlinkdim=32 maxerr=1.27E-03 current_time=0.0 + 9.0im time=21.618
After sweep 181: maxlinkdim=32 maxerr=1.27E-03 current_time=0.0 + 9.05im time=22.977
After sweep 182: maxlinkdim=32 maxerr=1.28E-03 current_time=0.0 + 9.1im time=28.248
After sweep 183: maxlinkdim=32 maxerr=1.28E-03 current_time=0.0 + 9.15im time=21.485
After sweep 184: maxlinkdim=32 maxerr=1.28E-03 current_time=0.0 + 9.2im time=32.4
After sweep 185: maxlinkdim=32 maxerr=1.28E-03 current_time=0.0 + 9.25im time=24.703
After sweep 186: maxlinkdim=32 maxerr=1.29E-03 current_time=0.0 + 9.3im time=22.897
After sweep 187: maxlinkdim=32 maxerr=1.29E-03 current_time=0.0 + 9.35im time=25.145
After sweep 188: maxlinkdim=32 maxerr=1.30E-03 current_time=0.0 + 9.4im time=41.75
After sweep 189: maxlinkdim=32 maxerr=1.30E-03 current_time=0.0 + 9.45im time=36.692
After sweep 190: maxlinkdim=32 maxerr=1.31E-03 current_time=0.0 + 9.5im time=27.228
After sweep 191: maxlinkdim=32 maxerr=1.31E-03 current_time=0.0 + 9.55im time=39.872
After sweep 192: maxlinkdim=32 maxerr=1.31E-03 current_time=0.0 + 9.6im time=44.289
After sweep 193: maxlinkdim=32 maxerr=1.32E-03 current_time=0.0 + 9.65im time=33.067
After sweep 194: maxlinkdim=32 maxerr=1.33E-03 current_time=0.0 + 9.7im time=33.308
After sweep 195: maxlinkdim=32 maxerr=1.34E-03 current_time=0.0 + 9.75im time=29.221
After sweep 196: maxlinkdim=32 maxerr=1.34E-03 current_time=0.0 + 9.8im time=27.02
After sweep 197: maxlinkdim=32 maxerr=1.35E-03 current_time=0.0 + 9.85im time=35.488
After sweep 198: maxlinkdim=32 maxerr=1.36E-03 current_time=0.0 + 9.9im time=36.978
After sweep 199: maxlinkdim=32 maxerr=1.36E-03 current_time=0.0 + 9.95im time=32.85
After sweep 200: maxlinkdim=32 maxerr=1.37E-03 current_time=0.0 + 10.0im time=29.535


Ended on: Mon Mar 11 14:18:51 GMT 2024
