times,C_5,C_10,C_20,C_30,C_40,C_50,C_60,C_70,C_80,C_90,chi
1.6500000000000006,9.761378020973646214789084260054248802218326596161473290846899431016936432570219e-18,4.88199890508117170967557134397022183097708860003284374318166527473294991068542e-18,4.88199890508117170967557134397022183097708860003284374318166527473294991068542e-18,4.88199890508117170967557134397022183097708860003284374318166527473294991068542e-18,4.88199890508117170967557134397022183097708860003284374318166527473294991068542e-18,4.88199890508117170967557134397022183097708860003284374318166527473294991068542e-18,4.88199890508117170967557134397022183097708860003284374318166527473294991068542e-18,4.88199890508117170967557134397022183097708860003284374318166527473294991068542e-18,4.88199890508117170967557134397022183097708860003284374318166527473294991068542e-18,4.88199890508117170967557134397022183097708860003284374318166527473294991068542e-18,11
1.7000000000000006,9.761378001302792489984684035371913782644549190169267621763893316710891667753458e-18,4.881995695646294231892971966349373115188863077367137713324929393365891883149743e-18,4.881995695646294231892971966349373115188863077367137713324929393365891883149743e-18,4.881995695646294231892971966349373115188863077367137713324929393365891883149743e-18,4.881995695646294231892971966349373115188863077367137713324929393365891883149743e-18,4.881995695646294231892971966349373115188863077367137713324929393365891883149743e-18,4.881995695646294231892971966349373115188863077367137713324929393365891883149743e-18,4.881995695646294231892971966349373115188863077367137713324929393365891883149743e-18,4.881995695646294231892971966349373115188863077367137713324929393365891883149743e-18,4.881995695646294231892971966349373115188863077367137713324929393365891883149743e-18,11
1.7500000000000007,9.761378018991063115157753477144776212474321055621254844547607376625819597393274e-18,4.881992392262114298847457926279269047250216370485709216353598094428889453411102e-18,4.881992392262114298847457926279269047250216370485709216353598094428889453411102e-18,4.881992392262114298847457926279269047250216370485709216353598094428889453411102e-18,4.881992392262114298847457926279269047250216370485709216353598094428889453411102e-18,4.881992392262114298847457926279269047250216370485709216353598094428889453411102e-18,4.881992392262114298847457926279269047250216370485709216353598094428889453411102e-18,4.881992392262114298847457926279269047250216370485709216353598094428889453411102e-18,4.881992392262114298847457926279269047250216370485709216353598094428889453411102e-18,4.881992392262114298847457926279269047250216370485709216353598094428889453411102e-18,12
1.8000000000000007,9.761378047577579649939274852507359022968234527008104389755871466149983461946249e-18,4.881988993077351781168220387262722612021989977687920839177770915284781949594617e-18,4.881988993077351781168220387262722612021989977687920839177770915284781949594617e-18,4.881988993077351781168220387262722612021989977687920839177770915284781949594617e-18,4.881988993077351781168220387262722612021989977687920839177770915284781949594617e-18,4.881988993077351781168220387262722612021989977687920839177770915284781949594617e-18,4.881988993077351781168220387262722612021989977687920839177770915284781949594617e-18,4.881988993077351781168220387262722612021989977687920839177770915284781949594617e-18,4.881988993077351781168220387262722612021989977687920839177770915284781949594617e-18,4.881988993077351781168220387262722612021989977687920839177770915284781949594617e-18,12
1.8500000000000008,9.761378098572172450381711124447696947196514118062944664888647139378008432686329e-18,4.881985497735729668815042343737249672296575228288336573134742479851411189883947e-18,4.881985497735729668815042343737249672296575228288336573134742479851411189883947e-18,4.881985497735729668815042343737249672296575228288336573134742479851411189883947e-18,4.881985497735729668815042343737249672296575228288336573134742479851411189883947e-18,4.881985497735729668815042343737249672296575228288336573134742479851411189883947e-18,4.881985497735729668815042343737249672296575228288336573134742479851411189883947e-18,4.881985497735729668815042343737249672296575228288336573134742479851411189883947e-18,4.881985497735729668815042343737249672296575228288336573134742479851411189883947e-18,4.881985497735729668815042343737249672296575228288336573134742479851411189883947e-18,12
1.9000000000000008,9.761378192307657392846777107596336405769979637403639671777710873357136733829975e-18,4.881981908743971355040285306232824770110111564625464397604304167543887160718441e-18,4.881981908743971355040285306232824770110111564625464397604304167543887160718441e-18,4.881981908743971355040285306232824770110111564625464397604304167543887160718441e-18,4.881981908743971355040285306232824770110111564625464397604304167543887160718441e-18,4.881981908743971355040285306232824770110111564625464397604304167543887160718441e-18,4.881981908743971355040285306232824770110111564625464397604304167543887160718441e-18,4.881981908743971355040285306232824770110111564625464397604304167543887160718441e-18,4.881981908743971355040285306232824770110111564625464397604304167543887160718441e-18,4.881981908743971355040285306232824770110111564625464397604304167543887160718441e-18,13
1.9500000000000008,9.761378345723856370495596685666255459600464767719318892602586856810376048088074e-18,4.881978225115073950828445380092296662273144332582115734187055977599811740219593e-18,4.881978225115073950828445380092296662273144332582115734187055977599811740219593e-18,4.881978225115073950828445380092296662273144332582115734187055977599811740219593e-18,4.881978225115073950828445380092296662273144332582115734187055977599811740219593e-18,4.881978225115073950828445380092296662273144332582115734187055977599811740219593e-18,4.881978225115073950828445380092296662273144332582115734187055977599811740219593e-18,4.881978225115073950828445380092296662273144332582115734187055977599811740219593e-18,4.881978225115073950828445380092296662273144332582115734187055977599811740219593e-18,4.881978225115073950828445380092296662273144332582115734187055977599811740219593e-18,13
2.000000000000001,9.761378583692496774593192368253098651359328722493767516166229825103073380887508e-18,4.881974447165259745608351594500632479134577918443698568706778928572020959109068e-18,4.881974447165259745608351594500632479134577918443698568706778928572020959109068e-18,4.881974447165259745608351594500632479134577918443698568706778928572020959109068e-18,4.881974447165259745608351594500632479134577918443698568706778928572020959109068e-18,4.881974447165259745608351594500632479134577918443698568706778928572020959109068e-18,4.881974447165259745608351594500632479134577918443698568706778928572020959109068e-18,4.881974447165259745608351594500632479134577918443698568706778928572020959109068e-18,4.881974447165259745608351594500632479134577918443698568706778928572020959109068e-18,4.881974447165259745608351594500632479134577918443698568706778928572020959109068e-18,13
2.0500000000000007,9.761378934596304018413716801269842319132626439859116984631981495112995617091656e-18,4.881970573858147317706344592211349370230611233558489642225808324837998952716589e-18,4.881970573858147317706344592211349370230611233558489642225808324837998952716589e-18,4.881970573858147317706344592211349370230611233558489642225808324837998952716589e-18,4.881970573858147317706344592211349370230611233558489642225808324837998952716589e-18,4.881970573858147317706344592211349370230611233558489642225808324837998952716589e-18,4.881970573858147317706344592211349370230611233558489642225808324837998952716589e-18,4.881970573858147317706344592211349370230611233558489642225808324837998952716589e-18,4.881970573858147317706344592211349370230611233558489642225808324837998952716589e-18,4.881970573858147317706344592211349370230611233558489642225808324837998952716589e-18,13
2.1000000000000005,9.761379436733280973871773051227013601075226715512046099521015207756136078387499e-18,4.881966605770779945199839205045373334762655031252237894379142346679145703092217e-18,4.881966605770779945199839205045373334762655031252237894379142346679145703092217e-18,4.881966605770779945199839205045373334762655031252237894379142346679145703092217e-18,4.881966605770779945199839205045373334762655031252237894379142346679145703092217e-18,4.881966605770779945199839205045373334762655031252237894379142346679145703092217e-18,4.881966605770779945199839205045373334762655031252237894379142346679145703092217e-18,4.881966605770779945199839205045373334762655031252237894379142346679145703092217e-18,4.881966605770779945199839205045373334762655031252237894379142346679145703092217e-18,4.881966605770779945199839205045373334762655031252237894379142346679145703092217e-18,13
