times,C_5,C_10,C_20,C_30,C_40,C_50
39.299999999999905,1.62771761293727127098909129333803580408357447595335543155670166015625e-07,1.67194628793986221655049951607951985721456367173232138156890869140625e-07,1.67194628793986221655049951607951985721456367173232138156890869140625e-07,1.67194628793986221655049951607951985721456367173232138156890869140625e-07,1.67194628793986221655049951607951985721456367173232138156890869140625e-07,1.67194628793986221655049951607951985721456367173232138156890869140625e-07
39.3499999999999,1.6294049878067348291799695640669209950601725722663104534149169921875e-07,1.67084982209507754155074546985326744419353417470119893550872802734375e-07,1.67084982209507754155074546985326744419353417470119893550872802734375e-07,1.67084982209507754155074546985326744419353417470119893550872802734375e-07,1.67084982209507754155074546985326744419353417470119893550872802734375e-07,1.67084982209507754155074546985326744419353417470119893550872802734375e-07
39.3999999999999,1.6310897010641788957964015520374356782440372626297175884246826171875e-07,1.66977263221461979969092634910887706922721918090246617794036865234375e-07,1.66977263221461979969092634910887706922721918090246617794036865234375e-07,1.66977263221461979969092634910887706922721918090246617794036865234375e-07,1.66977263221461979969092634910887706922721918090246617794036865234375e-07,1.66977263221461979969092634910887706922721918090246617794036865234375e-07
39.449999999999896,1.6327583207729825321967583560966996714114429778419435024261474609375e-07,1.6687025838749464478455962479497287631602375768125057220458984375e-07,1.6687025838749464478455962479497287631602375768125057220458984375e-07,1.6687025838749464478455962479497287631602375768125057220458984375e-07,1.6687025838749464478455962479497287631602375768125057220458984375e-07,1.6687025838749464478455962479497287631602375768125057220458984375e-07
39.49999999999989,1.63439790245535150248318268483005422098131020902656018733978271484375e-07,1.66762699610566139762942556266922533581009702174924314022064208984375e-07,1.66762699610566139762942556266922533581009702174924314022064208984375e-07,1.66762699610566139762942556266922533581009702174924314022064208984375e-07,1.66762699610566139762942556266922533581009702174924314022064208984375e-07,1.66762699610566139762942556266922533581009702174924314022064208984375e-07
39.54999999999989,1.635996220278906917205605751897135036188046797178685665130615234375e-07,1.66653294429708745580693694983420716226873992127366364002227783203125e-07,1.66653294429708745580693694983420716226873992127366364002227783203125e-07,1.66653294429708745580693694983420716226873992127366364002227783203125e-07,1.66653294429708745580693694983420716226873992127366364002227783203125e-07,1.66653294429708745580693694983420716226873992127366364002227783203125e-07
39.59999999999989,1.63754192287172869073994430251517417929107978125102818012237548828125e-07,1.66540757683713719700048690175453458550691721029579639434814453125e-07,1.66540757683713719700048690175453458550691721029579639434814453125e-07,1.66540757683713719700048690175453458550691721029579639434814453125e-07,1.66540757683713719700048690175453458550691721029579639434814453125e-07,1.66540757683713719700048690175453458550691721029579639434814453125e-07
39.649999999999885,1.639024617820397507637268479097070184025142225436866283416748046875e-07,1.66423843616301934855675908643546367926546736271120607852935791015625e-07,1.66423843616301934855675908643546367926546736271120607852935791015625e-07,1.66423843616301934855675908643546367926546736271120607852935791015625e-07,1.66423843616301934855675908643546367926546736271120607852935791015625e-07,1.66423843616301934855675908643546367926546736271120607852935791015625e-07
39.69999999999988,1.64043489465397656011151302814232710858277641818858683109283447265625e-07,1.6630137742195451087693562446101491758554402622394263744354248046875e-07,1.6630137742195451087693562446101491758554402622394263744354248046875e-07,1.6630137742195451087693562446101491758554402622394263744354248046875e-07,1.6630137742195451087693562446101491758554402622394263744354248046875e-07,1.6630137742195451087693562446101491758554402622394263744354248046875e-07
39.74999999999988,1.6417643002673336427970078761628958119445087504573166370391845703125e-07,1.66172285200477996812632309857338253067382538574747741222381591796875e-07,1.66172285200477996812632309857338253067382538574747741222381591796875e-07,1.66172285200477996812632309857338253067382538574747741222381591796875e-07,1.66172285200477996812632309857338253067382538574747741222381591796875e-07,1.66172285200477996812632309857338253067382538574747741222381591796875e-07
39.799999999999876,1.6430052828830758712943724796085032124892677529715001583099365234375e-07,1.66035621300571487842632112559571044840822651167400181293487548828125e-07,1.66035621300571487842632112559571044840822651167400181293487548828125e-07,1.66035621300571487842632112559571044840822651167400181293487548828125e-07,1.66035621300571487842632112559571044840822651167400181293487548828125e-07,1.66035621300571487842632112559571044840822651167400181293487548828125e-07
39.84999999999987,1.64415112071408652211378293751808943312653354951180517673492431640625e-07,1.658905920907318816157689951584774945558820036239922046661376953125e-07,1.658905920907318816157689951584774945558820036239922046661376953125e-07,1.658905920907318816157689951584774945558820036239922046661376953125e-07,1.658905920907318816157689951584774945558820036239922046661376953125e-07,1.658905920907318816157689951584774945558820036239922046661376953125e-07
39.89999999999987,1.64519584972701713193558446975128806144539339584298431873321533203125e-07,1.65736575299488923815471202484472801330639413208700716495513916015625e-07,1.65736575299488923815471202484472801330639413208700716495513916015625e-07,1.65736575299488923815471202484472801330639413208700716495513916015625e-07,1.65736575299488923815471202484472801330639413208700716495513916015625e-07,1.65736575299488923815471202484472801330639413208700716495513916015625e-07
39.94999999999987,1.6461342018523896659864917679794160676465253345668315887451171875e-07,1.65573134212865394320138702315137191334315502899698913097381591796875e-07,1.65573134212865394320138702315137191334315502899698913097381591796875e-07,1.65573134212865394320138702315137191334315502899698913097381591796875e-07,1.65573134212865394320138702315137191334315502899698913097381591796875e-07,1.65573134212865394320138702315137191334315502899698913097381591796875e-07
39.999999999999865,1.64696156132440157173149760348740411330936694866977632045745849609375e-07,1.65400026199381550639786798463648498369593653478659689426422119140625e-07,1.65400026199381550639786798463648498369593653478659689426422119140625e-07,1.65400026199381550639786798463648498369593653478659689426422119140625e-07,1.65400026199381550639786798463648498369593653478659689426422119140625e-07,1.65400026199381550639786798463648498369593653478659689426422119140625e-07
40.04999999999986,1.6476739432495480221650056666671257943335149320773780345916748046875e-07,1.65217205243534617150819097768088550282072901609353721141815185546875e-07,1.65217205243534617150819097768088550282072901609353721141815185546875e-07,1.65217205243534617150819097768088550282072901609353721141815185546875e-07,1.65217205243534617150819097768088550282072901609353721141815185546875e-07,1.65217205243534617150819097768088550282072901609353721141815185546875e-07
40.09999999999986,1.64826799554739436183892274494222629499518006923608481884002685546875e-07,1.65024818398179347728771154853177893784277330269105732440948486328125e-07,1.65024818398179347728771154853177893784277330269105732440948486328125e-07,1.65024818398179347728771154853177893784277330269105732440948486328125e-07,1.65024818398179347728771154853177893784277330269105732440948486328125e-07,1.65024818398179347728771154853177893784277330269105732440948486328125e-07
40.14999999999986,1.64874102338398553591755570264798524959815040347166359424591064453125e-07,1.64823196303890370367965334356952222805148267070762813091278076171875e-07,1.64823196303890370367965334356952222805148267070762813091278076171875e-07,1.64823196303890370367965334356952222805148267070762813091278076171875e-07,1.64823196303890370367965334356952222805148267070762813091278076171875e-07,1.64823196303890370367965334356952222805148267070762813091278076171875e-07
40.199999999999854,1.649091034149191827844920833767705659056446165777742862701416015625e-07,1.64612838158356344225524497092150166821511447778902947902679443359375e-07,1.64612838158356344225524497092150166821511447778902947902679443359375e-07,1.64612838158356344225524497092150166821511447778902947902679443359375e-07,1.64612838158356344225524497092150166821511447778902947902679443359375e-07,1.64612838158356344225524497092150166821511447778902947902679443359375e-07
40.24999999999985,1.6493168006815824122687948183330064466645126231014728546142578125e-07,1.64394391740279239315632793701216218806848701206035912036895751953125e-07,1.64394391740279239315632793701216218806848701206035912036895751953125e-07,1.64394391740279239315632793701216218806848701206035912036895751953125e-07,1.64394391740279239315632793701216218806848701206035912036895751953125e-07,1.64394391740279239315632793701216218806848701206035912036895751953125e-07
40.29999999999985,1.64941794041937781836263125952168895338445508969016373157501220703125e-07,1.64168629289471812386834123111134520200948827550746500492095947265625e-07,1.64168629289471812386834123111134520200948827550746500492095947265625e-07,1.64168629289471812386834123111134520200948827550746500492095947265625e-07,1.64168629289471812386834123111134520200948827550746500492095947265625e-07,1.64168629289471812386834123111134520200948827550746500492095947265625e-07
40.349999999999845,1.64939500801816799270237677045580770851529450737871229648590087890625e-07,1.6393642020826163970207279933777311242693031090311706066131591796875e-07,1.6393642020826163970207279933777311242693031090311706066131591796875e-07,1.6393642020826163970207279933777311242693031090311706066131591796875e-07,1.6393642020826163970207279933777311242693031090311706066131591796875e-07,1.6393642020826163970207279933777311242693031090311706066131591796875e-07
40.39999999999984,1.64924959837670890248827681133503286758923422894440591335296630859375e-07,1.63698701670274207363857160886511099562312665511853992938995361328125e-07,1.63698701670274207363857160886511099562312665511853992938995361328125e-07,1.63698701670274207363857160886511099562312665511853992938995361328125e-07,1.63698701670274207363857160886511099562312665511853992938995361328125e-07,1.63698701670274207363857160886511099562312665511853992938995361328125e-07
40.44999999999984,1.64898445578658497063381728649222868199331060168333351612091064453125e-07,1.6345644829455776068946148797678130648591832141391932964324951171875e-07,1.6345644829455776068946148797678130648591832141391932964324951171875e-07,1.6345644829455776068946148797678130648591832141391932964324951171875e-07,1.6345644829455776068946148797678130648591832141391932964324951171875e-07,1.6345644829455776068946148797678130648591832141391932964324951171875e-07
40.49999999999984,1.648603583129293179802290179869483921493156231008470058441162109375e-07,1.63210642061514937143108512455913494676451591658405959606170654296875e-07,1.63210642061514937143108512455913494676451591658405959606170654296875e-07,1.63210642061514937143108512455913494676451591658405959606170654296875e-07,1.63210642061514937143108512455913494676451591658405959606170654296875e-07,1.63210642061514937143108512455913494676451591658405959606170654296875e-07
40.549999999999834,1.6481123429492123625743024185885676757834517047740519046783447265625e-07,1.62962243610998728037840880232545170969160608365200459957122802734375e-07,1.62962243610998728037840880232545170969160608365200459957122802734375e-07,1.62962243610998728037840880232545170969160608365200459957122802734375e-07,1.62962243610998728037840880232545170969160608365200459957122802734375e-07,1.62962243610998728037840880232545170969160608365200459957122802734375e-07
40.59999999999983,1.64751754023634309850949368307648779108376402291469275951385498046875e-07,1.6271216597425387910636558792820682839419532683677971363067626953125e-07,1.6271216597425387910636558792820682839419532683677971363067626953125e-07,1.6271216597425387910636558792820682839419532683677971363067626953125e-07,1.6271216597425387910636558792820682839419532683677971363067626953125e-07,1.6271216597425387910636558792820682839419532683677971363067626953125e-07
40.64999999999983,1.64682747530932429193753084757656512948642557603307068347930908203125e-07,1.62461251655826110678050816331363659372755137155763804912567138671875e-07,1.62461251655826110678050816331363659372755137155763804912567138671875e-07,1.62461251655826110678050816331363659372755137155763804912567138671875e-07,1.62461251655826110678050816331363659372755137155763804912567138671875e-07,1.62461251655826110678050816331363659372755137155763804912567138671875e-07
40.699999999999825,1.646051954706427165449843762201620478435870609246194362640380859375e-07,1.6221025380745214241589983485136716723218341940082609653472900390625e-07,1.6221025380745214241589983485136716723218341940082609653472900390625e-07,1.6221025380745214241589983485136716723218341940082609653472900390625e-07,1.6221025380745214241589983485136716723218341940082609653472900390625e-07,1.6221025380745214241589983485136716723218341940082609653472900390625e-07
40.74999999999982,1.6452022487749046408700578057737740067523191100917756557464599609375e-07,1.61959822034366897947323875144032268025284793111495673656463623046875e-07,1.61959822034366897947323875144032268025284793111495673656463623046875e-07,1.61959822034366897947323875144032268025284793111495673656463623046875e-07,1.61959822034366897947323875144032268025284793111495673656463623046875e-07,1.61959822034366897947323875144032268025284793111495673656463623046875e-07
40.79999999999982,1.64429098684585243999833046625591581602066071354784071445465087890625e-07,1.61710493156959703455228410419464157854463337571360170841217041015625e-07,1.61710493156959703455228410419464157854463337571360170841217041015625e-07,1.61710493156959703455228410419464157854463337571360170841217041015625e-07,1.61710493156959703455228410419464157854463337571360170841217041015625e-07,1.61710493156959703455228410419464157854463337571360170841217041015625e-07
40.84999999999982,1.64333198447428395820728882874284249027141413534991443157196044921875e-07,1.614626870294856643517724704983695716009606258012354373931884765625e-07,1.614626870294856643517724704983695716009606258012354373931884765625e-07,1.614626870294856643517724704983695716009606258012354373931884765625e-07,1.614626870294856643517724704983695716009606258012354373931884765625e-07,1.614626870294856643517724704983695716009606258012354373931884765625e-07
40.899999999999814,1.642340002012224573041637536163772637110014329664409160614013671875e-07,1.6121670730311860453485531437245459329687946592457592487335205078125e-07,1.6121670730311860453485531437245459329687946592457592487335205078125e-07,1.6121670730311860453485531437245459329687946592457592487335205078125e-07,1.6121670730311860453485531437245459329687946592457592487335205078125e-07,1.6121670730311860453485531437245459329687946592457592487335205078125e-07
40.94999999999981,1.64133043939230553120991952693874527113848671433515846729278564453125e-07,1.6097274682231885517403441841766120745660373358987271785736083984375e-07,1.6097274682231885517403441841766120745660373358987271785736083984375e-07,1.6097274682231885517403441841766120745660373358987271785736083984375e-07,1.6097274682231885517403441841766120745660373358987271785736083984375e-07,1.6097274682231885517403441841766120745660373358987271785736083984375e-07
40.99999999999981,1.64031897790376547525463221156860615934647285030223429203033447265625e-07,1.6073089716850715496509484879472662299804142094217240810394287109375e-07,1.6073089716850715496509484879472662299804142094217240810394287109375e-07,1.6073089716850715496509484879472662299804142094217240810394287109375e-07,1.6073089716850715496509484879472662299804142094217240810394287109375e-07,1.6073089716850715496509484879472662299804142094217240810394287109375e-07
41.049999999999805,1.6393211853018335220116461457828815895254592760466039180755615234375e-07,1.604911617188731624939292998155426772655118838883936405181884765625e-07,1.604911617188731624939292998155426772655118838883936405181884765625e-07,1.604911617188731624939292998155426772655118838883936405181884765625e-07,1.604911617188731624939292998155426772655118838883936405181884765625e-07,1.604911617188731624939292998155426772655118838883936405181884765625e-07
41.0999999999998,1.6383521051261682729833211481784704943720498704351484775543212890625e-07,1.60253471474870585987212317537198291717004394740797579288482666015625e-07,1.60253471474870585987212317537198291717004394740797579288482666015625e-07,1.60253471474870585987212317537198291717004394740797579288482666015625e-07,1.60253471474870585987212317537198291717004394740797579288482666015625e-07,1.60253471474870585987212317537198291717004394740797579288482666015625e-07
41.1499999999998,1.6374258539828448967256018138638484771263392758555710315704345703125e-07,1.60017702837434556740697322134436841878368795732967555522918701171875e-07,1.60017702837434556740697322134436841878368795732967555522918701171875e-07,1.60017702837434556740697322134436841878368795732967555522918701171875e-07,1.60017702837434556740697322134436841878368795732967555522918701171875e-07,1.60017702837434556740697322134436841878368795732967555522918701171875e-07
41.1999999999998,1.6365552512938416749425116041016803336560769821517169475555419921875e-07,1.597836964658517947573848454190237333705226774327456951141357421875e-07,1.597836964658517947573848454190237333705226774327456951141357421875e-07,1.597836964658517947573848454190237333705226774327456951141357421875e-07,1.597836964658517947573848454190237333705226774327456951141357421875e-07,1.597836964658517947573848454190237333705226774327456951141357421875e-07
41.249999999999794,1.63575150440115720849331196716514025268907062127254903316497802734375e-07,1.5955127635508589190827476687883912376264561316929757595062255859375e-07,1.5955127635508589190827476687883912376264561316929757595062255859375e-07,1.5955127635508589190827476687883912376264561316929757595062255859375e-07,1.5955127635508589190827476687883912376264561316929757595062255859375e-07,1.5955127635508589190827476687883912376264561316929757595062255859375e-07
41.29999999999979,1.6350239680020119480317809974867504507756166276521980762481689453125e-07,1.5932026830128262400855889725781455723563340143300592899322509765625e-07,1.5932026830128262400855889725781455723563340143300592899322509765625e-07,1.5932026830128262400855889725781455723563340143300592899322509765625e-07,1.5932026830128262400855889725781455723563340143300592899322509765625e-07,1.5932026830128262400855889725781455723563340143300592899322509765625e-07
41.34999999999979,1.6343799910696150124432036998545214601108455099165439605712890625e-07,1.59090516994529252283322785267716259482995155849494040012359619140625e-07,1.59090516994529252283322785267716259482995155849494040012359619140625e-07,1.59090516994529252283322785267716259482995155849494040012359619140625e-07,1.59090516994529252283322785267716259482995155849494040012359619140625e-07,1.59090516994529252283322785267716259482995155849494040012359619140625e-07
41.399999999999785,1.63382485734844875234936744344549364171825800440274178981781005859375e-07,1.58861901077562616642604369047997447950137939187698066234588623046875e-07,1.58861901077562616642604369047997447950137939187698066234588623046875e-07,1.58861901077562616642604369047997447950137939187698066234588623046875e-07,1.58861901077562616642604369047997447950137939187698066234588623046875e-07,1.58861901077562616642604369047997447950137939187698066234588623046875e-07
41.44999999999978,1.63336181805814281626352169225768751203986539621837437152862548828125e-07,1.58634345633171789396144370394570177751347728190012276172637939453125e-07,1.58634345633171789396144370394570177751347728190012276172637939453125e-07,1.58634345633171789396144370394570177751347728190012276172637939453125e-07,1.58634345633171789396144370394570177751347728190012276172637939453125e-07,1.58634345633171789396144370394570177751347728190012276172637939453125e-07
41.49999999999978,1.63299220852465911853676201574703252816789245116524398326873779296875e-07,1.58407831704635214786810039171160990889575259643606841564178466796875e-07,1.58407831704635214786810039171160990889575259643606841564178466796875e-07,1.58407831704635214786810039171160990889575259643606841564178466796875e-07,1.58407831704635214786810039171160990889575259643606841564178466796875e-07,1.58407831704635214786810039171160990889575259643606841564178466796875e-07
41.54999999999978,1.6327156349321236696755491220323097678601698135025799274444580078125e-07,1.581824026051066086411239601516864894392710993997752666473388671875e-07,1.581824026051066086411239601516864894392710993997752666473388671875e-07,1.581824026051066086411239601516864894392710993997752666473388671875e-07,1.581824026051066086411239601516864894392710993997752666473388671875e-07,1.581824026051066086411239601516864894392710993997752666473388671875e-07
41.599999999999774,1.632530213890877966229748206872240956499808817170560359954833984375e-07,1.5795816692587057587215926789114828210358609794639050960540771484375e-07,1.5795816692587057587215926789114828210358609794639050960540771484375e-07,1.5795816692587057587215926789114828210358609794639050960540771484375e-07,1.5795816692587057587215926789114828210358609794639050960540771484375e-07,1.5795816692587057587215926789114828210358609794639050960540771484375e-07
41.64999999999977,1.63243284635733113321830688689784150113837313256226480007171630859375e-07,1.577352983025241946481143605340857760666040121577680110931396484375e-07,1.577352983025241946481143605340857760666040121577680110931396484375e-07,1.577352983025241946481143605340857760666040121577680110931396484375e-07,1.577352983025241946481143605340857760666040121577680110931396484375e-07,1.577352983025241946481143605340857760666040121577680110931396484375e-07
41.69999999999977,1.632419508542295550634101779230444861923388089053332805633544921875e-07,1.57514032135975231763681488929285112732259221957065165042877197265625e-07,1.57514032135975231763681488929285112732259221957065165042877197265625e-07,1.57514032135975231763681488929285112732259221957065165042877197265625e-07,1.57514032135975231763681488929285112732259221957065165042877197265625e-07,1.57514032135975231763681488929285112732259221957065165042877197265625e-07
41.749999999999766,1.63248554535189222932842732782798833568449481390416622161865234375e-07,1.57294659585937781342898232790628032518043255549855530261993408203125e-07,1.57294659585937781342898232790628032518043255549855530261993408203125e-07,1.57294659585937781342898232790628032518043255549855530261993408203125e-07,1.57294659585937781342898232790628032518043255549855530261993408203125e-07,1.57294659585937781342898232790628032518043255549855530261993408203125e-07
41.79999999999976,1.63262595587327309463123348361179854038027770002372562885284423828125e-07,1.57077519253531255730678222425067414036448099068365991115570068359375e-07,1.57077519253531255730678222425067414036448099068365991115570068359375e-07,1.57077519253531255730678222425067414036448099068365991115570068359375e-07,1.57077519253531255730678222425067414036448099068365991115570068359375e-07,1.57077519253531255730678222425067414036448099068365991115570068359375e-07
41.84999999999976,1.63283566455252768744553504287608802769682370126247406005859375e-07,1.5686298704300309408133620898972981905217238818295300006866455078125e-07,1.5686298704300309408133620898972981905217238818295300006866455078125e-07,1.5686298704300309408133620898972981905217238818295300006866455078125e-07,1.5686298704300309408133620898972981905217238818295300006866455078125e-07,1.5686298704300309408133620898972981905217238818295300006866455078125e-07
41.89999999999976,1.633109775158042022667748138786691924906335771083831787109375e-07,1.56651464737768827081119287804311657197331442148424685001373291015625e-07,1.56651464737768827081119287804311657197331442148424685001373291015625e-07,1.56651464737768827081119287804311657197331442148424685001373291015625e-07,1.56651464737768827081119287804311657197331442148424685001373291015625e-07,1.56651464737768827081119287804311657197331442148424685001373291015625e-07
41.949999999999754,1.63344380673125607315683744703849189505717731663025915622711181640625e-07,1.56443367842031324781390554980176066379726762534119188785552978515625e-07,1.56443367842031324781390554980176066379726762534119188785552978515625e-07,1.56443367842031324781390554980176066379726762534119188785552978515625e-07,1.56443367842031324781390554980176066379726762534119188785552978515625e-07,1.56443367842031324781390554980176066379726762534119188785552978515625e-07
41.99999999999975,1.6338339111909944009209017141970310404985866625793278217315673828125e-07,1.56239113226854971140750648860018312547026653192006051540374755859375e-07,1.56239113226854971140750648860018312547026653192006051540374755859375e-07,1.56239113226854971140750648860018312547026653192006051540374755859375e-07,1.56239113226854971140750648860018312547026653192006051540374755859375e-07,1.56239113226854971140750648860018312547026653192006051540374755859375e-07
42.04999999999975,1.63427707115860708779564816096885326857091058627702295780181884765625e-07,1.56039107081410377581375914339545385445262581924907863140106201171875e-07,1.56039107081410377581375914339545385445262581924907863140106201171875e-07,1.56039107081410377581375914339545385445262581924907863140106201171875e-07,1.56039107081410377581375914339545385445262581924907863140106201171875e-07,1.56039107081410377581375914339545385445262581924907863140106201171875e-07
42.099999999999746,1.63477127434612776750967534818148596542641826090402901172637939453125e-07,1.55843733610909185675682674283859530106610691291280090808868408203125e-07,1.55843733610909185675682674283859530106610691291280090808868408203125e-07,1.55843733610909185675682674283859530106610691291280090808868408203125e-07,1.55843733610909185675682674283859530106610691291280090808868408203125e-07,1.55843733610909185675682674283859530106610691291280090808868408203125e-07
42.14999999999974,1.6353156581746355163517578530651963575337504153139889240264892578125e-07,1.55653344848441008534326696587102301094773793010972440242767333984375e-07,1.55653344848441008534326696587102301094773793010972440242767333984375e-07,1.55653344848441008534326696587102301094773793010972440242767333984375e-07,1.55653344848441008534326696587102301094773793010972440242767333984375e-07,1.55653344848441008534326696587102301094773793010972440242767333984375e-07
42.19999999999974,1.63591061592307357962228220316092119901441037654876708984375e-07,1.554682518656859463291697136255731237497457186691462993621826171875e-07,1.554682518656859463291697136255731237497457186691462993621826171875e-07,1.554682518656859463291697136255731237497457186691462993621826171875e-07,1.554682518656859463291697136255731237497457186691462993621826171875e-07,1.554682518656859463291697136255731237497457186691462993621826171875e-07
42.24999999999974,1.6365578543193876783607386415919648925410001538693904876708984375e-07,1.55288717584162056572030276291318529047202900983393192291259765625e-07,1.55288717584162056572030276291318529047202900983393192291259765625e-07,1.55288717584162056572030276291318529047202900983393192291259765625e-07,1.55288717584162056572030276291318529047202900983393192291259765625e-07,1.55288717584162056572030276291318529047202900983393192291259765625e-07
42.299999999999734,1.637260392532976083421994602240534533166282926686108112335205078125e-07,1.5511495131057958940935630198776351562628406099975109100341796875e-07,1.5511495131057958940935630198776351562628406099975109100341796875e-07,1.5511495131057958940935630198776351562628406099975109100341796875e-07,1.5511495131057958940935630198776351562628406099975109100341796875e-07,1.5511495131057958940935630198776351562628406099975109100341796875e-07
42.34999999999973,1.6380224941764195924201658917385149294432267197407782077789306640625e-07,1.5494710505135447082313893997496112575618099072016775608062744140625e-07,1.5494710505135447082313893997496112575618099072016775608062744140625e-07,1.5494710505135447082313893997496112575618099072016775608062744140625e-07,1.5494710505135447082313893997496112575618099072016775608062744140625e-07,1.5494710505135447082313893997496112575618099072016775608062744140625e-07
42.39999999999973,1.638849527062041635256241060847326451721528428606688976287841796875e-07,1.5478527160491109029478193175044520302208184148184955120086669921875e-07,1.5478527160491109029478193175044520302208184148184955120086669921875e-07,1.5478527160491109029478193175044520302208184148184955120086669921875e-07,1.5478527160491109029478193175044520302208184148184955120086669921875e-07,1.5478527160491109029478193175044520302208184148184955120086669921875e-07
42.449999999999726,1.63974774974755786388440868817095719123244634829461574554443359375e-07,1.54629484386216169998482287094299092444771304144524037837982177734375e-07,1.54629484386216169998482287094299092444771304144524037837982177734375e-07,1.54629484386216169998482287094299092444771304144524037837982177734375e-07,1.54629484386216169998482287094299092444771304144524037837982177734375e-07,1.54629484386216169998482287094299092444771304144524037837982177734375e-07
42.49999999999972,1.640724028885993859483622726858076390499263652600347995758056640625e-07,1.54479718904369984227266322969474021675750918802805244922637939453125e-07,1.54479718904369984227266322969474021675750918802805244922637939453125e-07,1.54479718904369984227266322969474021675750918802805244922637939453125e-07,1.54479718904369984227266322969474021675750918802805244922637939453125e-07,1.54479718904369984227266322969474021675750918802805244922637939453125e-07
42.54999999999972,1.64178549657954953081595334159203947166361103882081806659698486328125e-07,1.54335895788266915775184648547402321838717398350127041339874267578125e-07,1.54335895788266915775184648547402321838717398350127041339874267578125e-07,1.54335895788266915775184648547402321838717398350127041339874267578125e-07,1.54335895788266915775184648547402321838717398350127041339874267578125e-07,1.54335895788266915775184648547402321838717398350127041339874267578125e-07
42.59999999999972,1.6429391618785249377175769654180204071280968491919338703155517578125e-07,1.5419788523388077383535657398361262693242679233662784099578857421875e-07,1.5419788523388077383535657398361262693242679233662784099578857421875e-07,1.5419788523388077383535657398361262693242679233662784099578857421875e-07,1.5419788523388077383535657398361262693242679233662784099578857421875e-07,1.5419788523388077383535657398361262693242679233662784099578857421875e-07
42.649999999999714,1.64419149488424551419095995079266980809507003868930041790008544921875e-07,1.54065512726494442635632770195741603203032354940660297870635986328125e-07,1.54065512726494442635632770195741603203032354940660297870635986328125e-07,1.54065512726494442635632770195741603203032354940660297870635986328125e-07,1.54065512726494442635632770195741603203032354940660297870635986328125e-07,1.54065512726494442635632770195741603203032354940660297870635986328125e-07
42.69999999999971,1.64554800528949836877420638374391881342262422549538314342498779296875e-07,1.53938565869609468820608934140625745357056075590662658214569091796875e-07,1.53938565869609468820608934140625745357056075590662658214569091796875e-07,1.53938565869609468820608934140625745357056075590662658214569091796875e-07,1.53938565869609468820608934140625745357056075590662658214569091796875e-07,1.53938565869609468820608934140625745357056075590662658214569091796875e-07
42.74999999999971,1.64701283933385105230328402693695810654617162072099745273590087890625e-07,1.5381680212769712866254065604387779586659235064871609210968017578125e-07,1.5381680212769712866254065604387779586659235064871609210968017578125e-07,1.5381680212769712866254065604387779586659235064871609210968017578125e-07,1.5381680212769712866254065604387779586659235064871609210968017578125e-07,1.5381680212769712866254065604387779586659235064871609210968017578125e-07
42.799999999999706,1.64858841980110491800778395321547264984474168159067630767822265625e-07,1.53699957261983991191185120080142656462385275517590343952178955078125e-07,1.53699957261983991191185120080142656462385275517590343952178955078125e-07,1.53699957261983991191185120080142656462385275517590343952178955078125e-07,1.53699957261983991191185120080142656462385275517590343952178955078125e-07,1.53699957261983991191185120080142656462385275517590343952178955078125e-07
42.8499999999997,1.65027515261244311708401476257446205408996320329606533050537109375e-07,1.5358775420774011725058680495614726879693989758379757404327392578125e-07,1.5358775420774011725058680495614726879693989758379757404327392578125e-07,1.5358775420774011725058680495614726879693989758379757404327392578125e-07,1.5358775420774011725058680495614726879693989758379757404327392578125e-07,1.5358775420774011725058680495614726879693989758379757404327392578125e-07
42.8999999999997,1.65207122062714687468355898199157127947955814306624233722686767578125e-07,1.5347991211020832394491711196671257511070507462136447429656982421875e-07,1.5347991211020832394491711196671257511070507462136447429656982421875e-07,1.5347991211020832394491711196671257511070507462136447429656982421875e-07,1.5347991211020832394491711196671257511070507462136447429656982421875e-07,1.5347991211020832394491711196671257511070507462136447429656982421875e-07
42.9499999999997,1.65397248045591000761863720129596355690182463149540126323699951171875e-07,1.53376155207532670211908044748116974886897878604941070079803466796875e-07,1.53376155207532670211908044748116974886897878604941070079803466796875e-07,1.53376155207532670211908044748116974886897878604941070079803466796875e-07,1.53376155207532670211908044748116974886897878604941070079803466796875e-07,1.53376155207532670211908044748116974886897878604941070079803466796875e-07
42.999999999999694,1.6559724716353068859576113357190418895470429561100900173187255859375e-07,1.53276221226789190317803365966320416902135548298247158527374267578125e-07,1.53276221226789190317803365966320416902135548298247158527374267578125e-07,1.53276221226789190317803365966320416902135548298247158527374267578125e-07,1.53276221226789190317803365966320416902135548298247158527374267578125e-07,1.53276221226789190317803365966320416902135548298247158527374267578125e-07
43.04999999999969,1.65806253985906977267990162518140895286933300667442381381988525390625e-07,1.53179868948077277822489013041351579857973774778656661510467529296875e-07,1.53179868948077277822489013041351579857973774778656661510467529296875e-07,1.53179868948077277822489013041351579857973774778656661510467529296875e-07,1.53179868948077277822489013041351579857973774778656661510467529296875e-07,1.53179868948077277822489013041351579857973774778656661510467529296875e-07
43.09999999999969,1.66023206778809164828886592128742716312217453378252685070037841796875e-07,1.53086884595458658545494789147978220711365793249569833278656005859375e-07,1.53086884595458658545494789147978220711365793249569833278656005859375e-07,1.53086884595458658545494789147978220711365793249569833278656005859375e-07,1.53086884595458658545494789147978220711365793249569833278656005859375e-07,1.53086884595458658545494789147978220711365793249569833278656005859375e-07
