times,C_5,C_10,C_20,C_30,C_40,C_50,SvN,chi
13.250000000000053,1.03824288731413482287911664338209138946922394097782671451568603515625e-07,9.063963856541117257573870099124292883108200413744270917959511280059814453125e-11,9.063963856541117257573870099124292883108200413744270917959511280059814453125e-11,9.063963856541117257573870099124292883108200413744270917959511280059814453125e-11,9.063963856541117257573870099124292883108200413744270917959511280059814453125e-11,9.063963856541117257573870099124292883108200413744270917959511280059814453125e-11,"[-3.6637359812630166e-15, 0.0027327626625469194, 0.002727559383266076, 0.03160588441149285, 0.03104230017505727, 0.13270923653631062, 0.12837156299550156, 0.4044973172118378, 0.3812664259556686, 0.9583620723311949, 0.8709509105384341, 1.754159384949632, 1.5276162395082782, 2.527197657419028, 2.2003197587834524, 3.1755665223519127, 2.7610524171506445, 3.7038991197659894, 3.094089649841388, 3.93216343551046, 3.2004644984574426, 3.9321759177675832, 3.0940459384213215, 3.7038490774330053, 2.7609239804545695, 3.1754194844987818, 2.2002272464203205, 2.5271814466393088, 1.5276293345441396, 1.754164033024252, 0.870959148451163, 0.9583493110023075, 0.38121799981782334, 0.404439730004629, 0.12834812840301235, 0.13267760168292123, 0.030951439793145186, 0.03151120197291981, 0.002631538852968296, 0.0026364681566829334, -3.4416913763379853e-15, 0.0]",32
13.300000000000054,1.050182462848757885258109954530747476297847242676652967929840087890625e-07,1.0225376603434232741513957539567403372260390170822574873454868793487548828125e-10,1.0225376603434232741513957539567403372260390170822574873454868793487548828125e-10,1.0225376603434232741513957539567403372260390170822574873454868793487548828125e-10,1.0225376603434232741513957539567403372260390170822574873454868793487548828125e-10,1.0225376603434232741513957539567403372260390170822574873454868793487548828125e-10,"[-3.9968028886505635e-15, 0.003038576177896651, 0.0030323623917312137, 0.03293482499927657, 0.032337961458056785, 0.1364105690189504, 0.13188863810065188, 0.41332332555411866, 0.38938192881207856, 0.9723480255278772, 0.8829497363090422, 1.7703997091963397, 1.5414775443413165, 2.5395788606405354, 2.2115909638246567, 3.1860851427439494, 2.7694927662810924, 3.7113603555209953, 3.1001524192435923, 3.936054591506924, 3.204272179685802, 3.9360596488710597, 3.100107143144222, 3.7113105464017915, 2.7693650456138874, 3.1859383148698037, 2.211497252945921, 2.5395624104892565, 1.5414901463446213, 1.770404642107493, 0.8829579212620982, 0.9723337894840617, 0.3893322881382455, 0.41326433434525994, 0.13186428480938606, 0.13637807117215092, 0.03224706987485959, 0.03284032633828742, 0.0029346757955766023, 0.0029405610576639543, -3.9968028886505635e-15, 0.0]",32
13.350000000000055,1.06231308790600726139406024227385128000378244905732572078704833984375e-07,1.145536438863007852168121859275031100555697349818728980608284473419189453125e-10,1.145536438863007852168121859275031100555697349818728980608284473419189453125e-10,1.145536438863007852168121859275031100555697349818728980608284473419189453125e-10,1.145536438863007852168121859275031100555697349818728980608284473419189453125e-10,1.145536438863007852168121859275031100555697349818728980608284473419189453125e-10,"[-4.218847493575595e-15, 0.003358908490741944, 0.0033515034698581303, 0.034300200219393284, 0.033669083387126486, 0.14019180456816044, 0.13547901087862613, 0.4222635384222778, 0.39759839322389157, 0.9863961723386078, 0.894969484654, 1.7865716024417488, 1.5553374478374251, 2.5519324317550245, 2.2228030083841936, 3.1965620350450967, 2.7778724468008127, 3.718674859682505, 3.106125373044991, 3.9398977488345395, 3.2079963556774507, 3.939894819568413, 3.1060781347115327, 3.7186252209956097, 2.777745676335788, 3.1964156796388887, 2.22270805594938, 2.5519157271237396, 1.5553494689507685, 1.7865766914006065, 0.8949774619899009, 0.986380304313811, 0.39754754672393045, 0.422203150484768, 0.13545376550114785, 0.14015848002876252, 0.03357832608902944, 0.03420605607751077, 0.0032525467919719553, 0.0032595612112218657, -4.3298697960381105e-15, 0.0]",32
13.400000000000055,1.0746008633569221158443889214961775024903545272536575794219970703125e-07,1.275219131635442848502337551117361523489446284429504885338246822357177734375e-10,1.275219131635442848502337551117361523489446284429504885338246822357177734375e-10,1.275219131635442848502337551117361523489446284429504885338246822357177734375e-10,1.275219131635442848502337551117361523489446284429504885338246822357177734375e-10,1.275219131635442848502337551117361523489446284429504885338246822357177734375e-10,"[-3.9968028886505635e-15, 0.0036934872983861305, 0.0036846840497088973, 0.0357018561983912, 0.03503548484423202, 0.1440552592770491, 0.13914486460503328, 0.43131507612974435, 0.40591268465908925, 1.0005097215625283, 0.90701351673521, 1.8026672167116313, 1.5691871659867305, 2.5642588075977626, 2.233962346855938, 3.2070019581887417, 2.7861925332158504, 3.7258484095107067, 3.1120123887875257, 3.9436964714501173, 3.211635250142824, 3.9436850933332397, 3.111962810879798, 3.7257988837340483, 2.7860669476477424, 3.2068563284328278, 2.2338661067474876, 2.564241812454359, 1.5691985182390278, 1.8026723346319473, 0.9070211394781473, 1.0004920841160212, 0.4058606484406613, 0.43125330936886225, 0.1391187634901796, 0.14402115347729605, 0.03494503356709666, 0.0356082391646825, 0.0035848315408710807, 0.003593172300856125, -4.218847493575595e-15, 0.0]",32
13.450000000000056,1.087008229282381327929392356157478616296430118381977081298828125e-07,1.41139685278949894128044599726713899390251327758960542269051074981689453125e-10,1.41139685278949894128044599726713899390251327758960542269051074981689453125e-10,1.41139685278949894128044599726713899390251327758960542269051074981689453125e-10,1.41139685278949894128044599726713899390251327758960542269051074981689453125e-10,1.41139685278949894128044599726713899390251327758960542269051074981689453125e-10,"[-3.774758283725532e-15, 0.004042081684520736, 0.004031643180313793, 0.0371396245345031, 0.03643695810433423, 0.14800320039740034, 0.1428883413314872, 0.44047499816721103, 0.41432154394421294, 1.0146918995507723, 0.9190855276992285, 1.8186793154441363, 1.583017665924522, 2.5765575242796537, 2.245074967104533, 3.2174091688696715, 2.7944540919769367, 3.732887593492398, 3.1178180897306627, 3.9474546548142597, 3.2151872628937896, 3.947434476662458, 3.117765822426053, 3.7328381308826106, 2.794329923866904, 3.21726450525177, 2.24497739077106, 2.5765401800960497, 1.583028261264344, 1.8186843379917168, 0.9190926564796, 1.0146723748998492, 0.4142683402362555, 0.44041188007490867, 0.14286142829213455, 0.14796836555600024, 0.03634698564667982, 0.03704670306612802, 0.0039312369036661465, 0.00394113069142652, -4.107825191113079e-15, 0.0]",32
13.500000000000057,1.099494484021820145022211548564705640984584533725865185260772705078125e-07,1.553871635302470611469922119333617570313688105443361564539372920989990234375e-10,1.553871635302470611469922119333617570313688105443361564539372920989990234375e-10,1.553871635302470611469922119333617570313688105443361564539372920989990234375e-10,1.553871635302470611469922119333617570313688105443361564539372920989990234375e-10,1.553871635302470611469922119333617570313688105443361564539372920989990234375e-10,"[-3.552713678800501e-15, 0.004404519127435265, 0.004392176541148318, 0.03861334394939727, 0.03787329258565042, 0.1520378303443639, 0.14671152657528852, 0.44974035042293636, 0.42282162842951854, 1.0289458640819127, 0.9311894661992062, 1.8346013797865992, 1.5968198023907885, 2.5888272778747896, 2.2561462912974495, 3.227787315988324, 2.802658154962523, 3.739799659962672, 3.1235477359496375, 3.9511764645250937, 3.2186509837047845, 3.951147255579209, 3.123492464186114, 3.7397502208707465, 2.80253563248419, 3.227643843594542, 2.2560473297549968, 2.588809504159186, 1.5968295538798967, 1.8346061877008124, 0.931195970306709, 1.0289243546237397, 0.4227672852658799, 0.44967591780750055, 0.1466838513969464, 0.15200232399305913, 0.037783963944568955, 0.03852127566931878, 0.004291521119029307, 0.00430322609335578, -3.885780586188048e-15, 0.0]",32
13.550000000000058,1.112016355366205496882931066070232528630867818719707429409027099609375e-07,1.702439531970130694162989036009674646832134925489299348555505275726318359375e-10,1.702439531970130694162989036009674646832134925489299348555505275726318359375e-10,1.702439531970130694162989036009674646832134925489299348555505275726318359375e-10,1.702439531970130694162989036009674646832134925489299348555505275726318359375e-10,1.702439531970130694162989036009674646832134925489299348555505275726318359375e-10,"[-3.3306690738754696e-15, 0.004780687461758331, 0.004766138187637381, 0.04012286851480649, 0.03934428064936468, 0.15616125662030772, 0.1506164217461099, 0.45910820030863, 0.43140954647743923, 1.0432746113588998, 0.9433294436288355, 1.8504276933671107, 1.610584451361904, 2.6010659981518534, 2.2671810895359084, 3.2381393483075196, 2.8108056885044905, 3.7465923544451516, 3.129207100205507, 3.954866263817929, 3.2220252058228294, 3.954827920457619, 3.1291485505548513, 3.7465429112540956, 2.810685033530821, 3.237997274565806, 2.2670806964046926, 2.6010476948107613, 1.6105932751537746, 1.8504321757301447, 0.9433352031432221, 1.043251041508115, 0.4313540990184088, 0.45904250069226366, 0.1505880393841661, 0.15612514331391025, 0.03925576054074087, 0.0400318039848652, 0.004665500207025497, 0.004679308010185464, -3.4416913763379853e-15, 0.0]",32
13.600000000000058,1.12452861624758749954555085530383262693021606537513434886932373046875e-07,1.856895213572498541257548241784135038823233543325841310434043407440185546875e-10,1.856895213572498541257548241784135038823233543325841310434043407440185546875e-10,1.856895213572498541257548241784135038823233543325841310434043407440185546875e-10,1.856895213572498541257548241784135038823233543325841310434043407440185546875e-10,1.856895213572498541257548241784135038823233543325841310434043407440185546875e-10,"[-3.3306690738754696e-15, 0.005170546383217957, 0.005153452196933861, 0.04166808204215683, 0.040849731233548736, 0.16037547487174775, 0.15460492658907277, 0.46857567901678693, 0.44008189964805133, 1.0576808919010874, 0.9555096463340702, 1.866153414355491, 1.624302647198114, 2.613270940771873, 2.2781834133556425, 3.248467442240752, 2.818897562091063, 3.753273751081139, 3.1348023318104445, 3.958528531421732, 3.225308940092506, 3.9584810806164175, 3.1347402784679765, 3.753224289228656, 2.81877898796879, 3.2483269539634554, 2.278081547508907, 2.6132519902741262, 1.6243104632001821, 1.8661574701224377, 0.9555145521188813, 1.0576552072187362, 0.44002538926023416, 0.4685087701960219, 0.15457589925893367, 0.16033882497869476, 0.040762176857914945, 0.04157815970888764, 0.005053055334925061, 0.005069293068441016, -3.3306690738754696e-15, 0.0]",32
13.650000000000059,1.13698473516171513793604811413950894660729318275116384029388427734375e-07,2.0170374263225709147567547811102407762096078158720047213137149810791015625e-10,2.0170374263225709147567547811102407762096078158720047213137149810791015625e-10,2.0170374263225709147567547811102407762096078158720047213137149810791015625e-10,2.0170374263225709147567547811102407762096078158720047213137149810791015625e-10,2.0170374263225709147567547811102407762096078158720047213137149810791015625e-10,"[-3.774758283725532e-15, 0.005574131664588224, 0.00555411707632425, 0.04324891712645877, 0.04238949151706639, 0.16468235002799148, 0.15867882079716722, 0.4781400231701925, 0.4488353251196733, 1.072167129362751, 0.9677342462705489, 1.8817746283942691, 1.6379657171603417, 2.625438791703399, 2.2891565473850193, 3.258772949106371, 2.826934516214023, 3.759852079884116, 3.140339809607907, 3.9621677696311863, 3.2285014285740976, 3.962111368999571, 3.1402740795787576, 3.759802598396884, 2.8268182259275014, 3.25863420973428, 2.289053176150427, 2.625419062423449, 1.6379724499068993, 1.8817781680271168, 0.9677382001684929, 1.0721392957824412, 0.44877779852825705, 0.4780719720201068, 0.15864921486474537, 0.16464523809073167, 0.0423030480263229, 0.043160259443615415, 0.005454141017551928, 0.005473173038865817, -3.552713678800501e-15, 0.0]",32
13.70000000000006,1.149337550505908427350525158328053976219962351024150848388671875e-07,2.182673288181468906349669343962272005654767781379632651805877685546875e-10,2.182673288181468906349669343962272005654767781379632651805877685546875e-10,2.182673288181468906349669343962272005654767781379632651805877685546875e-10,2.182673288181468906349669343962272005654767781379632651805877685546875e-10,2.182673288181468906349669343962272005654767781379632651805877685546875e-10,"[-4.884981308350689e-15, 0.00599155840275451, 0.005968209251614898, 0.04486536753380402, 0.04396345946480085, 0.16908359828612182, 0.16283975042896803, 0.4877986117044491, 0.4576665350117286, 1.0867353421696266, 0.9800073102095359, 1.8972883797903115, 1.6515654096724899, 2.6375657801236003, 2.3001029786133973, 3.269056362110709, 2.8349171299042353, 3.7663355524267166, 3.1458259861232234, 3.9657884034910458, 3.231602156216412, 3.965723337898831, 3.145756463540973, 3.766286064098296, 2.8348033148189904, 3.2689195093692107, 2.2999980816139423, 2.637545130867201, 1.6515709897074817, 1.897291327368226, 0.980010225813585, 1.0867053458987073, 0.4576080445584687, 0.4877294943068445, 0.16280963534203008, 0.16904610260119515, 0.04387825786239308, 0.04477807926055469, 0.005868789029210841, 0.005891018526433197, -4.218847493575595e-15, 0.0]",32
13.75000000000006,1.161539958314741869230244416914821226072263016249053180217742919921875e-07,2.35362324934299338071052288775576732948735525496886111795902252197265625e-10,2.35362324934299338071052288775576732948735525496886111795902252197265625e-10,2.35362324934299338071052288775576732948735525496886111795902252197265625e-10,2.35362324934299338071052288775576732948735525496886111795902252197265625e-10,2.35362324934299338071052288775576732948735525496886111795902252197265625e-10,"[-6.661338147750939e-15, 0.0064230245449304986, 0.006395886889618119, 0.046517504752653344, 0.0455716043926353, 0.17358076913541076, 0.16708920396895377, 0.497549002980096, 0.46657235839814604, 1.101387074907998, 0.9923327136583737, 1.91269268497856, 1.6650940177403424, 2.6496478000430757, 2.3110243856929387, 3.2793173056607525, 2.842845790567788, 3.772732190535727, 3.15126722653312, 3.9693946737624866, 3.2346108596134995, 3.969321348496703, 3.1511938559246513, 3.7726827215358343, 2.842734629403548, 3.2791824491316364, 2.310917958492679, 2.6496260847914996, 1.665098382606157, 1.9126949796243709, 0.9923345163726378, 1.101354921353339, 0.46651296158745903, 0.4974789040096148, 0.16705865143562804, 0.17354297078759817, 0.04548775878616884, 0.04643167114407532, 0.0062971127403097515, 0.006322983033925324, -5.551115123125783e-15, 0.0]",32
13.800000000000061,1.1735456017626596783839172839780662371822472778148949146270751953125e-07,2.529723899742508011789574645026938692904394656579825095832347869873046875e-10,2.529723899742508011789574645026938692904394656579825095832347869873046875e-10,2.529723899742508011789574645026938692904394656579825095832347869873046875e-10,2.529723899742508011789574645026938692904394656579825095832347869873046875e-10,2.529723899742508011789574645026938692904394656579825095832347869873046875e-10,"[-9.325873406851315e-15, 0.006868806465264653, 0.006837385715103617, 0.0482054850173141, 0.0472139711732078, 0.17817522898677987, 0.17142850107038532, 0.5073889674727194, 0.47554977903771034, 1.1161233345327235, 1.0047140554274638, 1.9279865233014024, 1.6785444913750167, 2.6616805342889807, 2.321921644928548, 3.2895545444786607, 2.850720665643558, 3.7790496602007875, 3.156669644842502, 3.972990525467888, 3.237527530704728, 3.9729094563597758, 3.1565924334411397, 3.7790002493515975, 2.850612323901871, 3.289421763557473, 2.3218137026734067, 2.661657607314514, 1.678547586665045, 1.9279881205699336, 1.0047146827181717, 1.116089047348896, 0.4754895384155513, 0.5073179797857085, 0.17139758423290763, 0.17813721116428535, 0.047131577296565474, 0.048121170937869634, 0.006739304706996574, 0.006769300268434595, -7.771561172376096e-15, 0.0]",32
13.850000000000062,1.185309551484815933606543274063394033390750337275676429271697998046875e-07,2.71083311253436469643041770120482809869333351571185630746185779571533203125e-10,2.71083311253436469643041770120482809869333351571185630746185779571533203125e-10,2.71083311253436469643041770120482809869333351571185630746185779571533203125e-10,2.71083311253436469643041770120482809869333351571185630746185779571533203125e-10,2.71083311253436469643041770120482809869333351571185630746185779571533203125e-10,"[-1.3100631690576847e-14, 0.007329261484149608, 0.007293021946921829, 0.049929559959369735, 0.04889069180605499, 0.18286815330303813, 0.17585878700379443, 0.5173165212210055, 0.4845959749828148, 1.1309445397027968, 1.0171545808135538, 1.943169811699131, 1.6919105417687752, 2.673659582300952, 2.332794855316477, 3.2997660148788213, 2.858541679181913, 3.7852951159951638, 3.1620389420234876, 3.9765794963407792, 3.2403524147283873, 3.9764912972954125, 3.16195796112191, 3.7852458136457168, 2.8584363088950755, 3.2996353569492305, 2.3326854360121843, 2.6736353032248434, 1.6919123220816874, 1.9431706845167305, 1.0171539820696327, 1.1309081594703743, 0.4845349578722651, 0.517244745111992, 0.17582757943573935, 0.18283000070307626, 0.04880982566328762, 0.04984680916939669, 0.007195639182028923, 0.007230286313937581, -1.1102230246251565e-14, 0.0]",32
13.900000000000063,1.1967889647664369274986475612243541633006316260434687137603759765625e-07,2.89683335174165147246119251348852284555501768181784427724778652191162109375e-10,2.89683335174165147246119251348852284555501768181784427724778652191162109375e-10,2.89683335174165147246119251348852284555501768181784427724778652191162109375e-10,2.89683335174165147246119251348852284555501768181784427724778652191162109375e-10,2.89683335174165147246119251348852284555501768181784427724778652191162109375e-10,"[-1.8207657603852567e-14, 0.007804824200439037, 0.007763188987713665, 0.05169008739527871, 0.050602001321088386, 0.1876605151977687, 0.18038101074850532, 0.5273299525236472, 0.49370835477710484, 1.1458504791053938, 1.0296571095222586, 1.9582433597845672, 1.7051867318618688, 2.685580585813134, 2.3436433787919637, 3.309948874677217, 2.866308493076383, 3.7914750581806036, 3.167380249180532, 3.9801646080089066, 3.2430860006425597, 3.9800699765527296, 3.167295634481375, 3.7914259245577475, 2.8662062324555078, 3.3098203532790356, 2.3435325453980855, 2.685554823523918, 1.705187160604547, 1.9582434978847922, 1.0296552445493061, 1.145812060271433, 0.49364663151928445, 0.5272574933566606, 0.1803495839489775, 0.1876223095040131, 0.05052271410144926, 0.05160891990196633, 0.007666468986182728, 0.007706336129509819, -1.532107773982716e-14, 0.0]",32
13.950000000000063,1.20794371313412631524321686447842605360847301199100911617279052734375e-07,3.08763623853859829915183551215748271323580098624006495811045169830322265625e-10,3.08763623853859829915183551215748271323580098624006495811045169830322265625e-10,3.08763623853859829915183551215748271323580098624006495811045169830322265625e-10,3.08763623853859829915183551215748271323580098624006495811045169830322265625e-10,3.08763623853859829915183551215748271323580098624006495811045169830322265625e-10,"[-2.4868995751603507e-14, 0.00829600041354745, 0.00824835167152238, 0.053487539948486304, 0.05234824936107785, 0.19255308570846058, 0.18499592192970482, 0.5374278450997824, 0.5028845893985605, 1.1608402789175578, 1.0422239693342226, 1.973208806537242, 1.718368551161808, 2.697439349524542, 2.354465893650683, 3.3200995701237583, 2.8740204938649168, 3.7975952058541607, 3.172697980074532, 3.9837482644719597, 3.2457290039713005, 3.983647966381637, 3.1726099316823175, 3.7975463100011213, 2.8739214683815346, 3.3199731655325992, 2.3543537377810893, 2.697411988465024, 1.718367603444194, 1.9732082194098388, 1.042220810994412, 1.1607998917056266, 0.502822236367769, 0.5373548162637298, 0.18496434828952601, 0.19251490710346023, 0.05227057346144748, 0.053407956513278926, 0.008152225022621806, 0.008197922672792407, -2.1316282072803006e-14, 0.0]",32
14.000000000000064,1.21873696585231744851524353541460943262109140050597488880157470703125e-07,3.2831825482337837057720657737438195444834576619541621766984462738037109375e-10,3.2831825482337837057720657737438195444834576619541621766984462738037109375e-10,3.2831825482337837057720657737438195444834576619541621766984462738037109375e-10,3.2831825482337837057720657737438195444834576619541621766984462738037109375e-10,3.2831825482337837057720657737438195444834576619541621766984462738037109375e-10,"[-3.297362383136715e-14, 0.008803358244246532, 0.008749036175825342, 0.05532251211348306, 0.054129891851550926, 0.1975464149010859, 0.18970406313050803, 0.5476090965962267, 0.5121226410315993, 1.1759123833272314, 1.054856938892994, 1.9880685424985698, 1.7314524752328775, 2.709231956169687, 2.3652604608724435, 3.33021391905815, 2.88167678714681, 3.803660389284489, 3.177995697410572, 3.9873321620407247, 3.2482823419335913, 3.98722701526902, 3.1779044784717962, 3.8036118067230404, 2.8815811091178576, 3.3300895773236423, 2.3651471028803663, 2.7092028982845844, 1.7314501364708268, 1.988067256891841, 1.0548524699594206, 1.1758701087728067, 0.5120597374843061, 0.5475356150492373, 0.1896724128158651, 0.19750834504321715, 0.05405383991299084, 0.05524448913132428, 0.008653402975687063, 0.008705583732373826, -2.842170943040401e-14, 0.0]",32
14.050000000000065,1.22913572188359951443538766770180448162363973096944391727447509765625e-07,3.48344686955204531903078997686685515378091082538958289660513401031494140625e-10,3.48344686955204531903078997686685515378091082538958289660513401031494140625e-10,3.48344686955204531903078997686685515378091082538958289660513401031494140625e-10,3.48344686955204531903078997686685515378091082538958289660513401031494140625e-10,3.48344686955204531903078997686685515378091082538958289660513401031494140625e-10,"[-4.285460875053104e-14, 0.00932752406445755, 0.009265828622648575, 0.057195713151551975, 0.05594750594208975, 0.2026408489932348, 0.19450577987630768, 0.5578729374528367, 0.5214207917200206, 1.1910645496374408, 1.0675572015337025, 2.002825621136513, 1.7444360097857619, 2.7209548744675556, 2.3760246014491666, 3.3402872083393236, 2.889276200698437, 3.8096744641350733, 3.183275997795084, 3.9909172161640596, 3.2507471031784245, 3.9908080752351194, 3.1831819325682797, 3.809626274762061, 2.8891839694934234, 3.3401648421610703, 2.3759101908779754, 2.720924041863703, 1.7444322759191255, 2.0028236804125776, 1.067551413894615, 1.191020477537764, 0.5213574192809267, 0.5577991231355938, 0.19447411886337673, 0.20260296425386773, 0.05587306978732043, 0.057119212011601674, 0.009170559913279197, 0.009229919086438856, -3.752553823233029e-14, 0.0]",32
14.100000000000065,1.23911127870664995483847574571367733398119526100344955921173095703125e-07,3.688439073404834144219045975418048988192509796135709621012210845947265625e-10,3.688439073404834144219045975418048988192509796135709621012210845947265625e-10,3.688439073404834144219045975418048988192509796135709621012210845947265625e-10,3.688439073404834144219045975418048988192509796135709621012210845947265625e-10,3.688439073404834144219045975418048988192509796135709621012210845947265625e-10,"[-5.46229728115577e-14, 0.009869172751274961, 0.009799365718528463, 0.059107970721396695, 0.057801788191918835, 0.20783651875448497, 0.19940120313507648, 0.5682189329154284, 0.5307776593233491, 1.206293848253291, 1.0803253025445456, 2.0174836540054306, 1.7573177120945038, 2.7326050526412176, 2.3867553787501032, 3.3503142999834488, 2.8968172951043885, 3.815640247170464, 3.1885404181171184, 3.994503507687619, 3.2531245130174957, 3.9943912491426263, 3.188443889365063, 3.8155925333033536, 2.896728597619242, 3.3501937911241555, 2.3866400944895667, 2.7325723899233676, 1.7573125902047404, 2.017481117715582, 1.0803181969018616, 1.2062480756591316, 0.5307139018545466, 0.5681449072819775, 0.19936959332038673, 0.20779888946635683, 0.05772893910493404, 0.0590329339132949, 0.009704309658943533, 0.009771582464186992, -4.829470157119431e-14, 0.0]",32
14.150000000000066,1.24863963156178764161852580254208344712196776526980102062225341796875e-07,3.89820697401192768282599580584942174088514121876869467087090015411376953125e-10,3.89820697401192768282599580584942174088514121876869467087090015411376953125e-10,3.89820697401192768282599580584942174088514121876869467087090015411376953125e-10,3.89820697401192768282599580584942174088514121876869467087090015411376953125e-10,3.89820697401192768282599580584942174088514121876869467087090015411376953125e-10,"[-6.861178292183467e-14, 0.01042901714054741, 0.010350324376891873, 0.06106024582895257, 0.05969356369472445, 0.21313334477630738, 0.20439025162457303, 0.5786469915318608, 0.5401922168751585, 1.2215966822660935, 1.0931611221705593, 2.0320467028298985, 1.7700971978761517, 2.744180003123063, 2.397449489355486, 3.360289748193563, 2.9042983858469795, 3.821559476852561, 3.1937893688121193, 3.9980902535298477, 3.2554158980820027, 3.997975762803431, 3.193690814232042, 3.821512321110968, 2.904213296771857, 3.3601709509519293, 2.397333538919101, 2.7441454787972015, 1.770090706726616, 2.0320436461383413, 1.093152707806043, 1.2215493120660612, 0.5401281607073312, 0.5785728770163128, 0.20435875153276206, 0.21309603697200502, 0.05962225189177528, 0.060986594416507174, 0.0102553151710989, 0.010331274750761295, -6.084022174945858e-14, 0.0]",32
14.200000000000067,1.25770179492691412504078098295867693678928844747133553028106689453125e-07,4.11283431671791552101215261238119878794972095192861161194741725921630859375e-10,4.11283431671791552101215261238119878794972095192861161194741725921630859375e-10,4.11283431671791552101215261238119878794972095192861161194741725921630859375e-10,4.11283431671791552101215261238119878794972095192861161194741725921630859375e-10,4.11283431671791552101215261238119878794972095192861161194741725921630859375e-10,"[-8.459899447643693e-14, 0.01100780149971481, 0.010919415568976687, 0.06305361507862546, 0.06162378227449539, 0.2185310514702426, 0.20947264381655883, 0.5891573641144351, 0.5496638034673713, 1.2369688157852683, 1.1060638563893779, 2.0465191641239033, 1.7827751274742054, 2.7556778717397394, 2.408103356244328, 3.370207921599675, 2.9117175750963193, 3.827432797220707, 3.1990220958746782, 4.001675802877363, 3.257622652752051, 4.001559962793729, 3.1989220032408623, 3.8273862798835947, 2.9116361563972943, 3.3700906663632266, 2.407986972935177, 2.7556414767599304, 1.782767295559582, 2.0465156741267854, 1.1060541478027153, 1.2369199524512948, 0.5495995345950326, 0.5890832805150897, 0.20944130482017886, 0.21849412296237178, 0.06155393689959099, 0.06298125640453105, 0.010824268920707203, 0.010909723876755721, -7.571721027943568e-14, 0.0]",32
14.250000000000068,1.266284041974247424305996707893928743260403280146420001983642578125e-07,4.3324459763826634387372867357967297363696701495427987538278102874755859375e-10,4.3324459763826634387372867357967297363696701495427987538278102874755859375e-10,4.3324459763826634387372867357967297363696701495427987538278102874755859375e-10,4.3324459763826634387372867357967297363696701495427987538278102874755859375e-10,4.3324459763826634387372867357967297363696701495427987538278102874755859375e-10,"[-1.0302869668521453e-13, 0.011606286657305854, 0.011507369760602293, 0.06508927242401678, 0.06359351590139695, 0.22402917279470416, 0.21464790052592986, 0.5997506335139673, 0.5591921265835142, 1.2524054105564104, 1.1190320053045753, 2.060905648651402, 1.7953531712445958, 2.7670974896852685, 2.4187132220859393, 3.3800631281516043, 2.919072793386897, 3.8332597648512206, 3.2042366739498664, 4.00525766022576, 3.259746210957375, 4.005141341606743, 3.2041355755963066, 3.8332139620934926, 2.918995094940394, 3.3799472282470657, 2.4185966640107335, 2.76705923851119, 1.7953440387039832, 2.06090182510469, 1.1190210237710128, 1.2523551607891874, 0.559127732594326, 0.5996766990096543, 0.21461676956305276, 0.22399267506187945, 0.06352505236917905, 0.06501810367557506, 0.011411898611910276, 0.011507690115622823, -9.281464485866309e-14, 0.0]",32
14.300000000000068,1.2743780570205077790218203652450323914990804041735827922821044921875e-07,4.5572047341053874582768981851463828414150469825472100637853145599365234375e-10,4.5572047341053874582768981851463828414150469825472100637853145599365234375e-10,4.5572047341053874582768981851463828414150469825472100637853145599365234375e-10,4.5572047341053874582768981851463828414150469825472100637853145599365234375e-10,4.5572047341053874582768981851463828414150469825472100637853145599365234375e-10,"[-1.241229341530925e-13, 0.01222524235734394, 0.012114929168388189, 0.06716852316743953, 0.06560394531643299, 0.22962706438692165, 0.21991535618635627, 0.6104277034692499, 0.5687772623927965, 1.267901076510297, 1.1320633746118434, 2.0752108632192328, 1.8078339584630427, 2.778438410407612, 2.4292752429693802, 3.389849742316994, 2.926361852199576, 3.83903887893795, 3.209430031858994, 4.0088325348167775, 3.261788025877429, 4.00871658873602, 3.209328497537527, 3.838993860296181, 2.9262879113042373, 3.3897350002852815, 2.429158789468599, 2.7783983385921354, 1.8078235758305108, 2.0752068155103793, 1.1320511458534943, 1.2678495461130443, 0.5687128302779088, 0.6103540314344362, 0.21988447387807963, 0.22959104276709497, 0.06553676617572957, 0.0670984313064081, 0.012018944332900183, 0.01212594351656891, -1.1224354778960333e-13, 0.0]",32
