times,C_5,C_10,C_20,C_30,C_40,C_50,C_60,C_70,C_80,C_90,chi
1.05,1.23307565995161314965582078303062044228084075982165845886129318387247622013092e-16,8.079678008395182433438593076636988598775684759529386314014232084446121007204056e-17,8.079678008395182433438593076636988598775684759529386314014232084446121007204056e-17,8.079678008395182433438593076636988598775684759529386314014232084446121007204056e-17,8.079678008395182433438593076636988598775684759529386314014232084446121007204056e-17,8.079678008395182433438593076636988598775684759529386314014232084446121007204056e-17,8.079678008395182433438593076636988598775684759529386314014232084446121007204056e-17,8.079678008395182433438593076636988598775684759529386314014232084446121007204056e-17,8.079678008395182433438593076636988598775684759529386314014232084446121007204056e-17,8.079678008395182433438593076636988598775684759529386314014232084446121007204056e-17,8
1.1,1.233190119093409942524906232662524141374726303595557586056941090646432712674141e-16,8.080186222266379432163907754332154421837898793145107956270578597468556836247444e-17,8.080186222266379432163907754332154421837898793145107956270578597468556836247444e-17,8.080186222266379432163907754332154421837898793145107956270578597468556836247444e-17,8.080186222266379432163907754332154421837898793145107956270578597468556836247444e-17,8.080186222266379432163907754332154421837898793145107956270578597468556836247444e-17,8.080186222266379432163907754332154421837898793145107956270578597468556836247444e-17,8.080186222266379432163907754332154421837898793145107956270578597468556836247444e-17,8.080186222266379432163907754332154421837898793145107956270578597468556836247444e-17,8.080186222266379432163907754332154421837898793145107956270578597468556836247444e-17,8
1.1500000000000001,1.233300125286389513040958007329155529455512132651004431060925981000764295458794e-16,8.080678200557472294100055226901311988421403243376336944514548576989909633994102e-17,8.080678200557472294100055226901311988421403243376336944514548576989909633994102e-17,8.080678200557472294100055226901311988421403243376336944514548576989909633994102e-17,8.080678200557472294100055226901311988421403243376336944514548576989909633994102e-17,8.080678200557472294100055226901311988421403243376336944514548576989909633994102e-17,8.080678200557472294100055226901311988421403243376336944514548576989909633994102e-17,8.080678200557472294100055226901311988421403243376336944514548576989909633994102e-17,8.080678200557472294100055226901311988421403243376336944514548576989909633994102e-17,8.080678200557472294100055226901311988421403243376336944514548576989909633994102e-17,8
1.2000000000000002,1.233404807304348944043233912003664470059369515997707567045438281638780608773232e-16,8.081150282341739243965356642190903782863381434216354382016334056970663368701935e-17,8.081150282341739243965356642190903782863381434216354382016334056970663368701935e-17,8.081150282341739243965356642190903782863381434216354382016334056970663368701935e-17,8.081150282341739243965356642190903782863381434216354382016334056970663368701935e-17,8.081150282341739243965356642190903782863381434216354382016334056970663368701935e-17,8.081150282341739243965356642190903782863381434216354382016334056970663368701935e-17,8.081150282341739243965356642190903782863381434216354382016334056970663368701935e-17,8.081150282341739243965356642190903782863381434216354382016334056970663368701935e-17,8.081150282341739243965356642190903782863381434216354382016334056970663368701935e-17,8
1.2500000000000002,1.23350333972848459467426071161456185479234843650232777978459353107609786093235e-16,8.081598971835460026226170660733247661848636109530041871096273098373785614967346e-17,8.081598971835460026226170660733247661848636109530041871096273098373785614967346e-17,8.081598971835460026226170660733247661848636109530041871096273098373785614967346e-17,8.081598971835460026226170660733247661848636109530041871096273098373785614967346e-17,8.081598971835460026226170660733247661848636109530041871096273098373785614967346e-17,8.081598971835460026226170660733247661848636109530041871096273098373785614967346e-17,8.081598971835460026226170660733247661848636109530041871096273098373785614967346e-17,8.081598971835460026226170660733247661848636109530041871096273098373785614967346e-17,8.081598971835460026226170660733247661848636109530041871096273098373785614967346e-17,8
1.3000000000000003,1.233594949791641019157564497420255749169545043432416608908397392951883375644684e-16,8.082020966582902855418502026070022803087506340713810915055148598185041919350624e-17,8.082020966582902855418502026070022803087506340713810915055148598185041919350624e-17,8.082020966582902855418502026070022803087506340713810915055148598185041919350624e-17,8.082020966582902855418502026070022803087506340713810915055148598185041919350624e-17,8.082020966582902855418502026070022803087506340713810915055148598185041919350624e-17,8.082020966582902855418502026070022803087506340713810915055148598185041919350624e-17,8.082020966582902855418502026070022803087506340713810915055148598185041919350624e-17,8.082020966582902855418502026070022803087506340713810915055148598185041919350624e-17,8.082020966582902855418502026070022803087506340713810915055148598185041919350624e-17,8
1.3500000000000003,1.233678923671546459735313464892035723568482544470342743281321418180596083402634e-16,8.082413183684962206019953422104533884436022926189141513120262061420362442731857e-17,8.082413183684962206019953422104533884436022926189141513120262061420362442731857e-17,8.082413183684962206019953422104533884436022926189141513120262061420362442731857e-17,8.082413183684962206019953422104533884436022926189141513120262061420362442731857e-17,8.082413183684962206019953422104533884436022926189141513120262061420362442731857e-17,8.082413183684962206019953422104533884436022926189141513120262061420362442731857e-17,8.082413183684962206019953422104533884436022926189141513120262061420362442731857e-17,8.082413183684962206019953422104533884436022926189141513120262061420362442731857e-17,8.082413183684962206019953422104533884436022926189141513120262061420362442731857e-17,8
1.4000000000000004,1.233754611158990190989051622691301707561596098057174475393082957452861592173576e-16,8.082772775944243711092314319325852668583011527772552717863163707079365849494934e-17,8.082772775944243711092314319325852668583011527772552717863163707079365849494934e-17,8.082772775944243711092314319325852668583011527772552717863163707079365849494934e-17,8.082772775944243711092314319325852668583011527772552717863163707079365849494934e-17,8.082772775944243711092314319325852668583011527772552717863163707079365849494934e-17,8.082772775944243711092314319325852668583011527772552717863163707079365849494934e-17,8.082772775944243711092314319325852668583011527772552717863163707079365849494934e-17,8.082772775944243711092314319325852668583011527772552717863163707079365849494934e-17,8.082772775944243711092314319325852668583011527772552717863163707079365849494934e-17,8
1.4500000000000004,1.23382143275259098236459740435345954089296129237672550171822649645037017762661e-16,8.083097166290404328683190270374756293646952291960527947622949795913882553577423e-17,8.083097166290404328683190270374756293646952291960527947622949795913882553577423e-17,8.083097166290404328683190270374756293646952291960527947622949795913882553577423e-17,8.083097166290404328683190270374756293646952291960527947622949795913882553577423e-17,8.083097166290404328683190270374756293646952291960527947622949795913882553577423e-17,8.083097166290404328683190270374756293646952291960527947622949795913882553577423e-17,8.083097166290404328683190270374756293646952291960527947622949795913882553577423e-17,8.083097166290404328683190270374756293646952291960527947622949795913882553577423e-17,8.083097166290404328683190270374756293646952291960527947622949795913882553577423e-17,8
1.5000000000000004,1.23387888179051398215685741066119706174124544630944788625726005193428136408329e-16,8.083384053806647831690936150500951912698525725397072361211314728279830887913704e-17,8.083384053806647831690936150500951912698525725397072361211314728279830887913704e-17,8.083384053806647831690936150500951912698525725397072361211314728279830887913704e-17,8.083384053806647831690936150500951912698525725397072361211314728279830887913704e-17,8.083384053806647831690936150500951912698525725397072361211314728279830887913704e-17,8.083384053806647831690936150500951912698525725397072361211314728279830887913704e-17,8.083384053806647831690936150500951912698525725397072361211314728279830887913704e-17,8.083384053806647831690936150500951912698525725397072361211314728279830887913704e-17,8.083384053806647831690936150500951912698525725397072361211314728279830887913704e-17,8
1.5500000000000005,1.233926531051119388755308330507878471599550674253284454628953881183406338095665e-16,8.083631443826453299636002038923643073281316058118980971691769354947609826922417e-17,8.083631443826453299636002038923643073281316058118980971691769354947609826922417e-17,8.083631443826453299636002038923643073281316058118980971691769354947609826922417e-17,8.083631443826453299636002038923643073281316058118980971691769354947609826922417e-17,8.083631443826453299636002038923643073281316058118980971691769354947609826922417e-17,8.083631443826453299636002038923643073281316058118980971691769354947609826922417e-17,8.083631443826453299636002038923643073281316058118980971691769354947609826922417e-17,8.083631443826453299636002038923643073281316058118980971691769354947609826922417e-17,8.083631443826453299636002038923643073281316058118980971691769354947609826922417e-17,8
