times,C_5,C_10,C_20,C_30,C_40,C_50,C_60,C_70,C_80,C_90,chi
1.05,1.167902807890305150246206039362137366186325563720427930269977094355531118236559e-64,1.167902807890099703892688362925541261175214413590005678542557496880395202790726e-64,1.167902807890620235458333313240266696367569922048530365595773324309187842417854e-64,1.167902807890827705913856089937321876304898916022602097635778336537773372794188e-64,1.167902807891627563556204876195399651315316874904755067825781399942612872830429e-64,7.656487052958338372275137736234652585222338725206388555120238872397196535035717e-65,7.656487052958338372275137736234652585222338725206388555120238872397196535035717e-65,7.656487052958338372275137736234652585222338725206388555120238872397196535035717e-65,7.656487052958338372275137736234652585222338725206388555120238872397196535035717e-65,7.656487052958338372275137736234652585222338725206388555120238872397196535035717e-65,2
1.1,1.167902807890259776626258375190179769923608897558618746596187380299035583544499e-64,1.167902807890053992922406515376840485758128106787588248150003547031658065610249e-64,1.167902807890550572614324445942800200990239129762927418170958633211296928559784e-64,1.167902807890772886484551291216555263719832311923762005836590020298512968426457e-64,1.167902807891585900789933229167617025750666255789636598058398279600774965510954e-64,7.656487052957963913404194188049723723872037614131234697291937143009017772893065e-65,7.656487052957963913404194188049723723872037614131234697291937143009017772893065e-65,7.656487052957963913404194188049723723872037614131234697291937143009017772893065e-65,7.656487052957963913404194188049723723872037614131234697291937143009017772893065e-65,7.656487052957963913404194188049723723872037614131234697291937143009017772893065e-65,2
1.1500000000000001,1.167902807890210186127133418808932434231271723389206478937844718839520017747229e-64,1.167902807890036282029861888097823580153721973155655295414881167938973934968367e-64,1.167902807890526283390263242817291301875625003639133654419933656169901549393774e-64,1.167902807890736621323626578216663504625095943058375483569434672632540700921651e-64,1.167902807891564479043712584744425149448194075111012931416869306793433207496487e-64,7.656487052957953792894168686747428349240948394912987295729010069241769698240561e-65,7.656487052957953792894168686747428349240948394912987295729010069241769698240561e-65,7.656487052957953792894168686747428349240948394912987295729010069241769698240561e-65,7.656487052957953792894168686747428349240948394912987295729010069241769698240561e-65,7.656487052957953792894168686747428349240948394912987295729010069241769698240561e-65,2
1.2000000000000002,1.167902807890152667895155153074220388411247994165500413388542516262326793472164e-64,1.167902807889975221619374696907308153212817017205562639318554489543243884564925e-64,1.167902807890495415834685463845290409250802885023479079653006081179794921703636e-64,1.167902807890669825957458269621514032059907096217942633254115985768703408215124e-64,1.167902807891507466837235594074827872359724806848219235945713457904602386954047e-64,7.656487052957862708303939175026769977561145421948760681662666405336537026368024e-65,7.656487052957862708303939175026769977561145421948760681662666405336537026368024e-65,7.656487052957862708303939175026769977561145421948760681662666405336537026368024e-65,7.656487052957862708303939175026769977561145421948760681662666405336537026368024e-65,7.656487052957862708303939175026769977561145421948760681662666405336537026368024e-65,2
1.2500000000000002,1.16790280789007288454112078447445851840282798266165006440080075139718780496159e-64,1.167902807889933390177935958191153938070981577770140046191789251305285176001242e-64,1.167902807890465054304608959938404285357535227368736874964224859878050697746124e-64,1.167902807890579078717562941277598839534473763894324265906536557655712338831004e-64,1.167902807891463442618624663409842992714486703248843039146980687017073262215654e-64,7.656487052957586081029908806097363070978040096649998372275993055698422985866246e-65,7.656487052957586081029908806097363070978040096649998372275993055698422985866246e-65,7.656487052957586081029908806097363070978040096649998372275993055698422985866246e-65,7.656487052957586081029908806097363070978040096649998372275993055698422985866246e-65,7.656487052957586081029908806097363070978040096649998372275993055698422985866246e-65,2
1.3000000000000003,1.167902807890033920577522604460621326073134488671397568383531517393282717549449e-64,1.167902807889877727372795701028529377599990872069779337595690345585420765412469e-64,1.167902807890415969830985278622271718396752514160236977384028552106897535681479e-64,1.167902807890485801350161237608109803351268126766144048168225361100909250783758e-64,1.167902807891384839990759936628682249746360433987121553674913747424779882414539e-64,7.656487052957302706749194769633092581307541958539071128514034990215476895596131e-65,7.656487052957302706749194769633092581307541958539071128514034990215476895596131e-65,7.656487052957302706749194769633092581307541958539071128514034990215476895596131e-65,7.656487052957302706749194769633092581307541958539071128514034990215476895596131e-65,7.656487052957302706749194769633092581307541958539071128514034990215476895596131e-65,2
1.3500000000000003,1.167902807889961558930840270149209397460846571260928647208602939957458983784045e-64,1.167902807889836739307192420754233110344079534235877361265835696828066063069828e-64,1.1679028078903641865546881302921937182010126758268711060537183579978115537095e-64,1.167902807890457969947591109026797523115772773915963693870175908240977045489371e-64,1.167902807891341153122483189340440549255491971028353603594945212329492360164563e-64,7.656487052957000778200100647447947238146713585194690315220043956159242668463092e-65,7.656487052957000778200100647447947238146713585194690315220043956159242668463092e-65,7.656487052957000778200100647447947238146713585194690315220043956159242668463092e-65,7.656487052957000778200100647447947238146713585194690315220043956159242668463092e-65,7.656487052957000778200100647447947238146713585194690315220043956159242668463092e-65,2
1.4000000000000004,1.167902807889921245565905356628399488513674514708243164316276762784587486418237e-64,1.16790280788980485970061209165200268025614849369839804634261541446123462791444e-64,1.16790280789029452371067926299472722282368188354126815862890366689992063985143e-64,1.167902807890383078173402399389811750845712551700932922304515562363341293060841e-64,1.167902807891290213222021499452220496945676234296508349061545607701010384413625e-64,7.656487052956489692443812831682030819276708014673196536292226730913214898511634e-65,7.656487052956489692443812831682030819276708014673196536292226730913214898511634e-65,7.656487052956489692443812831682030819276708014673196536292226730913214898511634e-65,7.656487052956489692443812831682030819276708014673196536292226730913214898511634e-65,7.656487052956489692443812831682030819276708014673196536292226730913214898511634e-65,2
1.4500000000000004,1.167902807889878908098965342847130504640284614311908201111365170858266374121928e-64,1.167902807889754594500818768517268986255072038247769285246744281417235857140336e-64,1.167902807890251342867903790771600291064367881543412578627081485492995521334079e-64,1.167902807890304138195203489231907828723216641798603190113684386978806310771309e-64,1.167902807891230333537703950080306197045065020588544556480893754578125942719643e-64,7.656487052956241739948188049775794140815022143826135198000513423615637069525284e-65,7.656487052956241739948188049775794140815022143826135198000513423615637069525284e-65,7.656487052956241739948188049775794140815022143826135198000513423615637069525284e-65,7.656487052956241739948188049775794140815022143826135198000513423615637069525284e-65,7.656487052956241739948188049775794140815022143826135198000513423615637069525284e-65,2
1.5000000000000004,1.167902807889849389944724297382102328632941058258686613219494539037126156385458e-64,1.167902807889706353403030545642994367180213426640790004463458563126686701296733e-64,1.167902807890168692036028863469521398243805924594392132529843716393802911671962e-64,1.167902807890271077862453518311076271594991859018995011674789279339129266906462e-64,1.167902807891186646669427202792064496554196557629776606400925219482838420469667e-64,7.656487052955830172540484330149115572484060562284074201108145757080882033656784e-65,7.656487052955830172540484330149115572484060562284074201108145757080882033656784e-65,7.656487052955830172540484330149115572484060562284074201108145757080882033656784e-65,7.656487052955830172540484330149115572484060562284074201108145757080882033656784e-65,7.656487052955830172540484330149115572484060562284074201108145757080882033656784e-65,2
